Product,Channel,WeekStart,QuantitySold,Price,isPromoPeriod
TXX00,E,2017-10-23,103,3.421084337349399,True
TXQTZ,C,2015-08-24,11996,13.8372080074241,True
TXQTZ,C,2015-10-05,14400,13.78297909713683,True
TXQ0T,E,2015-03-16,135,3.5391666666666692,True
TZQAQ,C,2016-09-05,50652,2.3083417549578957,True
TXZ06,E,2015-02-09,381,2.3668831168831166,True
TXQTZ,E,2018-01-15,119,9.156741573033722,True
TXX06,D,2018-04-16,5463,3.49103401667042,True
TXQTZ,C,2016-08-15,7921,12.523940226726209,True
TXQQX,C,2017-04-17,13517,1.3330638339726568,True
TXX00,E,2015-11-02,141,3.306521739130434,False
TXX06,B,2016-03-21,29,5.99166666666667,False
TXX00,E,2016-11-21,136,3.430843373493972,True
TXQ0T,E,2015-09-07,119,3.507216494845365,False
TXXX0,C,2017-03-20,14228,4.131672769319717,True
TXX06,C,2018-01-15,12617,4.5113653387810695,True
TXX06,E,2017-11-20,127,3.1995,True
TXX5Q,C,2017-09-25,13357,4.7757248,True
TZQAQ,C,2017-05-01,35020,2.309401096084852,True
TXX5Q,C,2017-05-29,17743,4.75358660371791,True
TXX06,A,2016-06-20,1589,3.22616099071207,False
TXX00,C,2015-07-13,14039,4.517241762310255,True
TXX00,C,2015-01-12,14330,4.538840397885122,True
TXX06,C,2015-11-30,14844,4.5192106170286035,True
TXZ06,B,2017-04-03,86,2.99,False
TXX06,A,2016-09-19,1434,3.25600343053173,False
TXQTZ,B,2017-01-09,30,11.688,False
TZQAQ,A,2016-08-08,2054,1.65639771801141,True
TXQ0T,E,2016-03-21,170,3.5443165467625923,False
TXQ0T,B,2018-02-26,23,4.99166666666667,True
TXQT7,C,2017-09-11,11431,10.458831449867752,True
TXX00,E,2016-03-28,103,3.495375,True
TXZ06,C,2017-03-20,26833,2.2980995808576257,True
TXQ0T,B,2015-05-04,47,6.1153846153846105,False
TXX06,B,2017-04-24,17,5.992857142857139,False
TXQT7,E,2016-06-27,191,8.975454545454545,True
TXQT7,C,2017-07-17,11249,10.457831325301207,True
TXQ0T,A,2015-05-11,29165,3.4496921390013497,False
TXQTZ,E,2016-08-01,163,9.61511278195485,False
TXZ06,A,2018-04-02,6156,1.53406392694064,True
TXXX0,B,2017-05-08,24,5.49,False
TXX06,A,2018-03-26,1771,3.24923611111111,False
TXXX0,B,2015-04-27,100,4.99268292682927,False
TXZ06,E,2015-06-08,429,2.354138972809668,True
TXX00,E,2017-08-28,97,3.4370886075949345,False
TXQQX,C,2016-12-26,9249,1.340434844393918,True
TXZ06,B,2016-05-23,94,3.98961038961039,False
TXX5Q,C,2015-05-04,22597,4.8202583675866055,True
TXQT7,E,2015-08-31,199,8.957777777777782,False
TXQ0T,C,2017-04-17,17833,4.7957861213543405,True
TXQT7,E,2016-05-16,143,8.808461538461541,False
TZQAQ,B,2017-04-24,24,3.99,False
TZQAQ,E,2016-04-25,227,1.987377049180332,True
TXX06,B,2016-05-23,43,5.988571428571429,False
TXX00,A,2015-07-06,457,2.53550135501355,True
TXX5Q,B,2017-03-13,18,6.48666666666667,False
TXQ0T,E,2015-12-21,188,3.523026315789477,True
TXX06,A,2017-06-05,1723,3.25146324054247,False
TXQT7,E,2017-04-03,230,9.381758241758222,True
TXQT7,B,2017-07-10,20,11.694117647058802,False
TXQTZ,B,2017-11-06,39,12.896875,False
TXQT7,C,2017-08-28,12565,10.407377242681777,True
TXQT7,A,2017-11-13,5633,7.55882096069869,False
TXX5Q,B,2017-03-06,9,6.4875,False
TZQAQ,D,2017-06-12,11207,1.7980327482624598,True
TXX00,E,2017-10-30,103,3.543214285714284,False
TXQT7,B,2015-02-16,104,12.296470588235302,False
TXQTZ,B,2016-06-20,39,12.990625,False
TXX06,E,2016-08-22,143,3.5694642857142873,True
TXXX0,B,2015-03-02,110,4.821111111111111,False
TXX5Q,E,2015-04-20,169,3.496956521739129,False
TXXX0,E,2016-12-12,276,3.597631578947367,True
TXX5Q,B,2015-05-25,54,6.02727272727273,False
TZQAQ,C,2017-01-02,47834,2.3051401211097,True
TZQAQ,C,2016-10-17,35882,2.3099332257117764,True
TXX00,A,2017-04-03,1810,2.95808709175739,True
TXX5Q,E,2017-05-08,91,3.473239436619714,True
TXQT7,E,2016-09-26,196,9.123599999999971,True
TXXX0,E,2017-05-22,134,3.290943396226419,True
TXX06,C,2015-03-02,20620,4.531117533718691,True
TXQ0T,C,2016-07-11,16247,4.815655183515778,True
TXQTZ,A,2018-03-26,11772,8.44948281266325,False
TXX00,B,2017-08-21,18,5.98666666666667,False
TXX5Q,E,2016-03-28,159,3.50769230769231,True
TXXX0,E,2017-04-03,191,3.1378064516129074,True
TXX06,D,2016-10-17,5243,3.5305305542397005,True
TXX5Q,A,2016-07-04,12345,3.4488017647648705,True
TXX00,B,2017-03-06,15,5.9923076923076914,False
TXX00,C,2016-03-07,16681,4.184795038572077,True
TXQT7,B,2017-02-13,23,11.884210526315801,False
TXZ06,B,2016-11-14,86,2.99,False
TXXX0,C,2018-01-01,11550,4.186405797101444,True
TXQTZ,E,2017-08-14,124,9.9801098901099,True
TXQQX,C,2015-06-01,13768,1.3335013571151608,True
TXX00,C,2018-04-30,17581,3.9803430531732418,True
TXQT7,A,2015-01-12,3060,9.81262057877814,False
TXQTZ,E,2016-05-30,220,9.864736842105271,True
TXQTZ,A,2017-11-27,14489,8.54918505942275,False
TXQTZ,E,2015-05-18,255,9.548260869565262,True
TXXX0,C,2015-09-21,13480,4.538805013665062,True
TXQT7,D,2018-04-16,3838,7.946911519198659,True
TXX00,C,2017-12-04,20390,4.087874659400546,True
TZQAQ,B,2016-06-27,29,3.99166666666667,False
TXX06,E,2015-03-30,180,3.5191836734693847,False
TXQTZ,E,2015-11-30,314,9.4594142259414,True
TXX06,E,2015-10-26,109,3.2023255813953484,True
TXX5Q,A,2017-11-27,22189,3.42618625277162,False
TXX5Q,E,2017-09-11,73,3.099473684210529,True
TXQT7,B,2016-07-11,36,11.99,False
TXX06,D,2016-03-07,6827,3.5059857221307005,True
TXZ06,C,2016-10-10,24751,2.30379548688758,True
TXQT7,C,2016-07-04,17756,11.22118147046323,True
TZQAQ,B,2016-08-22,18,3.98666666666667,False
TXZ06,B,2015-06-01,138,3.3,False
TXX5Q,A,2015-12-07,12618,3.51426570628251,True
TXXX0,C,2015-10-12,14157,4.54510257099346,True
TXX5Q,C,2016-04-04,16233,4.80805369127517,True
TXQTZ,C,2018-01-08,23262,11.963760445682443,True
TXQQX,C,2017-03-13,11238,1.332545167118337,True
TXXX0,B,2018-01-01,8,5.48571428571429,False
TXX5Q,C,2016-05-16,13525,4.796019288956124,True
TXX5Q,E,2017-04-24,110,3.431842105263156,True
TXZ06,C,2017-11-27,26226,2.3063241145551876,True
TXZ06,E,2016-09-12,408,1.9693957703927492,True
TXZ06,E,2017-03-06,467,2.091315789473688,False
TXZ06,C,2015-06-15,21992,3.03202224410589,True
TXX06,E,2017-08-14,109,3.527560975609755,True
TXQ0T,A,2015-07-20,7241,3.45344918378094,True
TXX06,E,2017-01-09,109,4.017600000000001,True
TXX06,B,2017-05-15,19,5.9875,False
TZQAQ,B,2016-06-13,27,3.99090909090909,False
TXX06,C,2016-08-08,12221,4.499721454390819,True
TXX06,C,2016-04-18,12763,4.538574943612877,True
TXX06,B,2016-08-22,28,5.99130434782609,False
TXX5Q,C,2015-02-09,19830,4.82310917664128,True
TXQT7,C,2017-06-05,10088,10.495452436194894,True
TXXX0,B,2016-07-11,45,5.489189189189191,False
TXQT7,E,2018-03-05,138,8.78771739130435,True
TXX5Q,C,2018-04-30,13046,4.648221169036339,True
TXQT7,C,2015-03-09,12928,13.753908539944897,True
TXX5Q,C,2016-08-15,13532,4.775329832935564,True
TXQ0T,E,2016-11-14,135,3.492500000000004,True
TXX00,E,2015-03-23,161,3.474961832061072,False
TZQAQ,B,2017-09-18,18,3.98666666666667,False
TXX06,E,2017-09-18,113,3.528999999999999,True
TZQAQ,C,2017-10-23,29135,2.30806538796862,True
TXQT7,C,2015-01-12,12537,13.805556395035076,True
TXX5Q,B,2017-02-27,12,6.49,False
TXQ0T,E,2016-02-01,186,3.471265822784814,True
TXX06,C,2018-03-05,14287,4.481035427319205,True
TXX00,A,2015-04-06,1445,3.491985428051,True
TXQT7,C,2017-07-10,11510,10.465182897862237,True
TXX06,A,2016-07-11,1752,3.20014035087719,False
TXX00,E,2018-04-02,56,3.196956521739132,False
TXQT7,C,2017-08-07,16410,10.565661501787838,True
TXX06,A,2018-03-05,1674,3.22204261572373,False
TXQTZ,B,2015-11-23,215,10.2023529411765,True
TXX06,B,2015-11-23,61,5.99,False
TXXX0,C,2015-04-27,15926,4.558409270061486,True
TXQT7,E,2015-06-29,266,8.97807106598985,True
TXZ06,D,2017-03-20,15114,1.8544535751393203,True
TXX00,D,2015-11-30,8242,3.50834,True
TXXX0,B,2016-07-04,43,5.488571428571429,False
TXQTZ,A,2015-04-13,3129,10.8287342767296,False
TXX5Q,A,2016-09-26,13179,3.4494644870349505,True
TXX5Q,A,2015-06-01,27768,3.44959117108262,True
TXZ06,E,2016-10-17,400,1.909065420560745,True
TXXX0,B,2015-08-10,105,4.07910447761194,True
TXX5Q,C,2017-04-10,14810,4.79214311859444,True
TXX5Q,E,2017-04-03,102,3.4875000000000003,True
TZQAQ,C,2016-12-12,44553,2.309074214472242,True
TXQ0T,E,2018-02-26,110,3.530454545454543,True
TZQAQ,C,2017-09-25,31944,2.304786063063806,True
TXQQX,C,2017-09-25,15419,1.3267417932386085,True
TXQTZ,C,2017-05-29,14965,11.897107319078954,True
TXX06,A,2015-05-04,3186,2.30221914008322,True
TXX00,C,2015-08-17,15105,4.54083144894764,True
TXX06,C,2017-01-23,12774,4.503547833114456,True
TXQ0T,E,2015-02-16,120,3.520102040816328,False
TXQTZ,B,2015-04-13,151,13.195081967213099,True
TXQT7,E,2017-01-02,131,9.13542857142858,True
TXX06,E,2018-02-19,99,3.3539240506329087,True
TXQT7,A,2018-01-29,4635,7.5655346245688495,False
TXX06,A,2015-04-06,1575,3.21818891491023,False
TXX00,A,2015-03-23,1138,3.55681318681319,True
TXZ06,E,2017-01-23,469,2.0786227544910147,True
TXX06,B,2015-04-27,78,5.475,False
TXX5Q,C,2015-06-22,17330,4.812328392246298,True
TZQAQ,B,2017-05-22,11,3.98888888888889,False
TXX00,A,2017-05-29,2238,2.96230769230769,False
TXX5Q,E,2015-05-04,218,3.4650000000000003,True
TXQT7,A,2016-05-02,354,8.20798611111111,False
TXXX0,B,2017-05-01,23,5.48947368421053,False
TXX00,E,2017-04-24,154,4.12864864864865,True
TXQT7,B,2015-06-29,143,12.434188034188,False
TXX06,C,2018-02-26,13779,4.497209536263962,True
TXX5Q,E,2016-12-26,86,3.4954411764705933,True
TXX06,C,2015-02-02,20889,4.587523832803716,True
TXX00,C,2015-10-05,16355,4.522294268207548,True
TXX00,B,2017-12-11,22,5.98888888888889,False
TXX00,A,2018-02-12,1772,2.96821651630812,False
TXQTZ,A,2015-02-09,6311,10.8236990839992,False
TXQ0T,A,2017-05-15,17450,3.44871813081457,True
TXQQX,D,2015-03-09,47,0.98974358974359,False
TXX06,E,2017-05-15,94,3.399868421052633,True
TXQTZ,A,2017-05-15,15887,8.652187040334441,False
TXQTZ,B,2017-02-13,54,12.9431818181818,False
TXQT7,C,2017-10-02,11962,10.377279394911756,True
TXX00,B,2016-08-29,33,5.98888888888889,False
TXX5Q,E,2015-05-25,153,3.4947580645161267,True
TXZ06,D,2017-08-14,11938,1.9022600041468,True
TXX06,B,2015-02-16,73,5.39,False
TXQTZ,A,2015-08-03,7622,9.914603840568018,False
TXQ0T,B,2018-03-12,23,4.9923076923076914,True
TXQT7,C,2015-08-31,11448,12.354808806488988,True
TXX5Q,A,2015-06-29,18414,3.4534967604034503,False
TZQAQ,E,2017-03-27,232,2.020691489361705,True
TXX06,C,2015-03-09,13676,4.5233694279011,True
TXQ0T,B,2017-01-30,18,6.48666666666667,False
TXXX0,E,2016-06-13,184,3.238150684931505,True
TXX5Q,A,2016-09-19,7432,3.46749316005472,True
TXX00,B,2015-06-15,70,5.44561403508772,False
TXXX0,E,2015-11-23,186,2.9625000000000026,True
TXX5Q,C,2015-04-06,18563,4.817135109484096,True
TXQTZ,B,2017-08-07,35,12.9896551724138,False
TXX00,D,2016-06-13,6729,3.51449501855831,True
TXX00,C,2017-02-13,16569,4.115306316289378,True
TXXX0,E,2016-12-26,143,2.9515384615384623,False
TXQ0T,E,2018-03-19,118,3.4668749999999973,False
TZQAQ,A,2016-06-27,1035,1.63515439429929,False
TXX06,D,2017-06-12,5623,3.5176617606220497,True
TXQ0T,B,2017-06-19,9,6.4875,False
TXQTZ,B,2015-04-27,164,12.826119402985102,False
TXQT7,A,2017-10-16,4995,7.562767791184441,False
TXQQX,C,2017-11-27,16934,1.3252727684297891,True
TXXX0,C,2018-02-26,14542,4.132026215182964,True
TXX06,B,2016-11-21,41,5.991176470588241,False
TXZ06,B,2015-06-22,123,3.4265306122449,True
TXX5Q,C,2018-03-05,12710,4.6312297082228095,True
TXX06,C,2015-02-16,13582,4.526076785208944,True
TXQ0T,A,2017-05-01,25807,3.4505764722767096,True
TXX00,E,2015-04-20,100,3.3499999999999983,True
TXX00,E,2015-10-19,127,3.244736842105266,True
TXX5Q,C,2017-06-19,13414,4.787088901801275,True
TXZ06,B,2016-12-19,132,2.9898148148148103,False
TXQTZ,A,2015-03-02,5803,10.7777871979652,False
TXX00,B,2018-04-16,22,3.98888888888889,False
TXZ06,C,2016-06-06,25271,2.514267125908916,True
TXQQX,C,2018-03-05,12632,1.331260303687636,True
TXQ0T,B,2016-03-14,28,6.49130434782609,False
TXX00,B,2017-10-09,22,5.98888888888889,False
TXX06,E,2017-05-22,123,3.408865979381442,True
TXX00,B,2015-10-12,33,5.98888888888889,False
TXQ0T,A,2016-01-11,21577,3.45174425254489,True
TXX06,B,2017-02-27,17,5.992857142857139,False
TXX5Q,C,2016-02-29,17370,4.812354100348648,True
TXQT7,B,2015-10-05,47,11.9897435897436,False
TZQAQ,E,2017-05-08,227,1.921967213114754,True
TXZ06,B,2017-06-05,56,2.9891304347826098,False
TXQT7,A,2015-09-28,8943,8.951023249338721,True
TXZ06,C,2016-01-18,18569,3.010208988945368,True
TXQQX,C,2016-10-31,11584,1.3294672039400042,True
TXX00,A,2017-12-25,1522,2.9420032310177704,False
TXX06,A,2015-04-13,1249,3.21515748031496,False
TXX5Q,B,2016-09-19,22,6.48888888888889,False
TXX00,E,2018-01-22,113,3.7644827586206855,True
TXZ06,E,2015-02-02,452,2.4079891304347827,False
TXZ06,C,2015-04-20,20098,3.0905761843789965,True
TXXX0,B,2018-01-29,18,5.48666666666667,False
TXQTZ,E,2015-01-26,259,9.289130434782571,True
TXQTZ,E,2016-07-11,175,9.0945,True
TXQQX,C,2017-08-28,5127,1.34746785620572,True
TXQT7,C,2015-01-26,28013,13.839746397694533,True
TXX00,B,2015-02-23,78,5.584375,False
TXQ0T,A,2017-08-21,19005,3.4480652450218905,True
TXQT7,B,2018-04-09,38,9.60322580645161,False
TXX5Q,E,2017-04-17,70,3.562941176470584,True
TXQ0T,C,2017-01-30,22017,4.772217180883235,True
TXQ0T,C,2016-02-22,15311,4.810847626977518,True
TXX00,A,2015-02-02,1836,3.53674293405114,True
TXQT7,C,2017-11-06,12983,10.381908396946562,True
TXQ0T,A,2017-04-03,17138,3.44362745098039,True
TXZ06,E,2017-10-23,420,2.0824046920821147,True
TXQTZ,F,2017-02-27,886,10.389736477115099,False
TXX06,B,2015-04-06,91,5.4635135135135116,False
TXZ06,B,2016-10-10,91,2.99054054054054,False
TXQT7,C,2015-03-16,12566,13.683818121029754,True
TXXX0,E,2016-03-14,276,3.3345000000000002,True
TXX06,B,2015-03-09,105,5.58255813953488,False
TXXX0,C,2015-04-20,15628,4.557282839849502,True
TXQT7,C,2017-12-25,9152,10.463799970055405,True
TXXX0,C,2016-06-13,14532,4.024401017576324,True
TXX5Q,B,2015-06-08,62,5.84117647058823,False
TXQ0T,E,2015-04-27,158,3.491217391304349,True
TXQ0T,B,2015-03-02,68,5.56785714285714,False
TXZ06,B,2015-10-26,100,3.990243902439021,False
TXX00,D,2016-03-28,7106,3.3918238993710697,True
TXQQX,F,2017-01-16,134,0.992660550458716,False
TXQT7,B,2018-03-19,1,6.0,False
TXQTZ,C,2016-10-24,18090,11.834184375477758,True
TXQ0T,E,2015-04-27,158,3.491217391304349,True
TXQQX,C,2018-03-26,15648,1.369097888675623,True
TZQAQ,B,2016-10-10,24,3.99,False
TXQT7,C,2016-04-18,11954,11.423463307776561,True
TXX00,E,2016-12-05,97,3.210000000000003,True
TXX00,C,2016-03-28,15113,4.193383143049029,True
TXZ06,C,2016-02-08,19823,2.944593488254922,True
TXX00,D,2015-02-23,7407,3.57369644636333,False
TXQQX,C,2016-05-16,14981,1.333209342560554,True
TXXX0,E,2015-04-06,158,3.139453125,True
TXX06,B,2017-10-30,17,5.992857142857139,False
TXX00,B,2017-07-24,15,5.9923076923076914,False
TXZ06,B,2015-02-09,175,3.32727272727273,False
TXQ0T,B,2016-11-07,29,6.49166666666667,False
TXZ06,C,2017-05-08,28604,2.3009072545230937,True
TXQTZ,C,2017-10-09,22529,11.910688524590155,True
TXX5Q,E,2017-08-07,82,3.542727272727277,True
TXQ0T,A,2015-04-27,17951,3.44889345666324,False
TXQTZ,B,2015-04-20,142,13.1,True
TXX00,C,2017-05-08,17523,4.0912533176054255,True
TXX5Q,E,2017-05-22,83,3.452727272727276,True
TXQQX,C,2017-04-10,12901,1.3299927242490375,True
TXQTZ,D,2016-11-14,5541,9.83100531657806,True
TXQ0T,E,2015-10-26,135,3.6698275862068948,True
TXQT7,E,2015-06-01,253,8.46692307692308,True
TXQTZ,B,2017-11-20,44,12.9888888888889,False
TXZ06,A,2018-04-09,3254,1.52366515837104,True
TXZ06,D,2016-04-04,15127,2.43645977011494,True
TXX5Q,A,2017-04-03,18365,3.4476241900647904,True
TXZ06,E,2018-01-08,346,1.967464285714287,True
TXQ0T,E,2018-01-01,41,4.052647058823531,False
TXZ06,C,2017-07-03,23726,2.304872080088984,True
TXXX0,B,2017-04-10,29,5.49166666666667,False
TXX5Q,C,2015-02-09,19830,4.82310917664128,True
TXQT7,B,2018-01-01,11,11.433333333333302,False
TXQT7,C,2015-05-04,12404,13.581964912280702,True
TXX5Q,E,2016-04-18,132,3.494117647058823,True
TXQ0T,B,2017-03-06,20,6.488235294117651,False
TXX00,A,2017-01-23,2050,2.99661865998748,True
TXQTZ,C,2017-08-07,19520,11.851082930085099,True
TXX5Q,C,2017-03-06,13287,4.776900659434162,True
TZQAQ,E,2017-08-21,209,1.720112359550562,True
TXX06,C,2017-09-04,13164,4.487511030886477,True
TXX00,A,2016-10-31,1790,2.9573398215734,True
TXX5Q,C,2016-03-21,15686,4.804830033003293,True
TZQAQ,E,2018-04-16,179,1.676482758620694,True
TXX00,A,2016-06-13,2098,2.97073359073359,True
TXQQX,F,2016-03-28,7,0.983333333333333,False
TXX06,C,2015-04-06,13211,4.536583779648046,True
TXZ06,D,2017-07-31,12609,1.87652191354929,True
TXX5Q,E,2015-04-20,169,3.496956521739129,False
TXZ06,D,2015-11-02,8553,2.55797918473547,True
TXZ06,C,2015-06-29,22552,3.018870833564418,True
TXXX0,E,2018-01-01,86,3.411,False
TXX00,B,2015-03-30,89,5.67534246575342,False
TXQTZ,D,2015-06-01,4328,10.7554116292458,True
TXXX0,C,2015-11-02,15424,4.512041805513481,True
TXX06,B,2015-02-23,68,5.6142857142857086,False
TXX06,E,2017-10-16,140,3.4705263157894715,False
TXX00,E,2016-09-12,78,3.252857142857139,True
TXZ06,C,2016-06-13,24468,2.5332758620689653,True
TXQ0T,C,2017-05-22,17259,4.771384965831441,True
TXX00,E,2018-04-30,95,3.8057142857142874,True
TXQTZ,A,2015-01-05,15006,9.907147540983608,False
TXQ0T,E,2017-05-15,103,3.4807228915662627,True
TXQTZ,C,2016-11-07,13494,12.269902819205232,True
TXX5Q,A,2015-09-28,35779,3.45346521004928,True
TXQ0T,C,2015-07-27,17356,4.819596087093718,True
TXX5Q,A,2015-11-30,15165,3.501103000811029,False
TXQQX,C,2017-05-08,16116,1.338127155362985,True
TXQT7,B,2017-10-23,12,11.39,False
TXX5Q,A,2017-12-11,27914,3.4459616655651004,False
TXZ06,E,2017-05-22,324,2.072061068702292,True
TXQ0T,A,2018-04-30,12132,3.34950324412003,False
TXZ06,B,2015-03-30,152,3.38064516129032,False
TXX5Q,E,2018-02-12,39,3.0975000000000033,True
TXX06,C,2015-09-28,12185,4.520365287162158,True
TXXX0,B,2017-10-23,24,5.49,False
TXQTZ,E,2017-09-18,109,9.49044943820223,False
TXX06,C,2017-10-23,13277,4.494955856386112,True
TXX00,A,2018-01-29,2214,2.98365735115431,True
TXX06,C,2018-01-08,14985,4.49326290474964,True
TXXX0,C,2015-11-09,15240,4.53049826689775,True
TXQ0T,E,2016-02-22,104,3.50666666666667,True
TXQTZ,F,2016-12-05,968,10.2937738246506,False
TXX06,E,2017-01-23,102,3.4650000000000003,True
TXX06,E,2015-04-06,107,3.7161627906976737,True
TXX5Q,B,2015-01-12,54,6.05454545454545,False
TXX5Q,C,2017-08-14,13865,4.770233599377064,True
TXQ0T,C,2016-10-17,15067,4.796448614521214,True
TXX00,B,2018-04-30,20,3.9882352941176498,False
TXQ0T,C,2015-08-10,13371,4.806693174287606,True
TXQT7,B,2015-06-22,135,12.5220183486239,True
TXZ06,C,2017-08-14,23092,2.3047969824717036,True
TXX5Q,E,2015-06-08,140,3.5091588785046746,True
TXQT7,E,2017-08-07,98,8.750250000000001,False
TZQAQ,B,2017-10-23,12,3.99,False
TXX06,D,2017-12-18,7213,3.47520618556701,True
TXX00,C,2016-08-22,12643,4.09861298049504,True
TZQAQ,E,2017-07-17,214,1.960344827586207,False
TXQQX,C,2015-02-23,10496,1.339174209547427,True
TXQ0T,B,2015-03-16,62,5.71372549019608,False
TXX06,C,2017-05-15,13292,4.502124208860754,True
TXX06,E,2017-05-29,193,3.844615384615383,True
TZQAQ,E,2017-06-19,252,1.929705882352938,True
TXQTZ,B,2015-11-30,73,12.79,False
TXQT7,C,2015-02-02,17946,13.950352809928876,True
TXQTZ,E,2015-04-20,191,9.27470588235291,True
TXZ06,B,2015-01-12,193,3.22547770700637,False
TXX06,A,2015-08-03,344,2.5085714285714302,False
TXQTZ,B,2015-09-14,75,12.401785714285701,True
TXZ06,B,2017-10-16,63,2.99038461538462,False
TXX5Q,B,2015-01-05,50,6.16829268292683,False
TXXX0,B,2017-12-25,19,5.4875,False
TXQT7,E,2015-06-08,226,8.685529411764708,True
TXX00,C,2017-03-27,17709,4.098559013592805,True
TXQT7,C,2016-08-08,9728,11.466101463147812,True
TXX5Q,E,2015-03-30,209,3.511232876712331,True
TXZ06,E,2015-04-20,400,2.326984615384614,True
TXX5Q,A,2017-12-25,12756,3.448934528975029,False
TXX00,C,2017-02-20,15076,4.08681703825801,True
TXQTZ,C,2015-04-20,12897,14.998441478439439,True
TXXX0,B,2015-05-11,82,5.16417910447761,False
TXZ06,D,2015-01-26,9109,2.58897309000928,True
TXX06,B,2015-04-20,63,5.548076923076921,False
TXQ0T,A,2015-07-06,22382,3.4494488450672995,True
TXX5Q,A,2017-09-18,20151,3.4528047366172303,False
TXZ06,E,2015-12-07,403,2.224756097560971,False
TXX00,C,2018-04-09,18340,3.980946242859236,True
TXX00,E,2015-11-30,185,3.375918367346934,True
TXX06,D,2016-02-08,7022,3.46656842880825,True
TXQT7,E,2017-09-04,138,9.46472727272724,True
TXX00,A,2016-05-30,2052,2.98739330269206,True
TXXX0,E,2015-03-09,238,3.113617021276599,True
TXXX0,B,2017-03-20,39,5.490625,False
TXX5Q,E,2015-12-28,184,3.5250000000000026,False
TXZ06,C,2017-06-19,2066,2.306629629629626,True
TXQ0T,B,2018-04-30,14,4.99166666666667,False
TXQ0T,C,2017-11-27,17835,4.746618640920912,True
TXQ0T,B,2017-10-16,15,6.4923076923076914,False
TXQ0T,C,2016-08-22,13579,4.799440223141298,True
TXQT7,C,2018-03-12,12563,10.306903248179399,True
TXQ0T,C,2017-04-03,20009,4.767852665589664,True
TXQ0T,C,2015-08-24,13863,4.799482535575685,True
TXZ06,D,2016-11-21,14282,1.8959238163047296,True
TXXX0,B,2015-06-29,113,4.85108695652174,False
TXX06,D,2017-07-24,5254,3.5339981229469704,True
TXX5Q,B,2016-02-08,33,6.48888888888889,False
TXQQX,C,2016-09-19,15622,1.333309455587392,True
TXQ0T,C,2015-04-13,18255,4.81165707063615,True
TXQTZ,C,2017-05-22,11732,12.10590845070422,True
TXX00,B,2016-08-01,46,5.98947368421053,False
TXQT7,E,2015-03-02,236,8.16890625,False
TXXX0,B,2017-05-29,29,5.49166666666667,False
TXXX0,C,2017-12-04,14769,4.20312929848693,True
TXX00,D,2017-01-23,8399,3.42633120799586,True
TXXX0,C,2015-02-02,17164,4.579293567251466,True
TXX5Q,C,2016-05-09,17787,4.8037298766464565,True
TXZ06,C,2015-10-12,20724,3.0132422497242937,True
TXX00,B,2016-05-30,28,5.99130434782609,False
TXQTZ,B,2018-01-22,40,12.1393939393939,False
TXX5Q,E,2016-05-30,159,3.4855199999999997,True
TXX06,A,2015-06-29,1104,2.53743016759777,True
TXX00,D,2015-02-16,7550,3.59602206251045,True
TXX06,C,2015-06-08,13958,4.539768744354116,True
TXXX0,D,2016-05-30,5563,3.27755195250057,True
TXX00,B,2016-06-06,25,5.99047619047619,False
TXQ0T,E,2015-04-20,150,3.5004098360655718,False
TXX00,E,2017-03-27,82,3.2863636363636353,True
TXXX0,C,2017-01-09,14077,4.131239669421493,True
TXQ0T,C,2017-07-10,17926,4.786246784743144,True
TXQ0T,B,2016-08-01,34,6.48888888888889,True
TXXX0,E,2017-07-03,125,3.080909090909088,True
TXX06,A,2016-06-13,1501,3.35338709677419,True
TZQAQ,E,2017-05-15,201,1.8794444444444434,True
TXZ06,B,2017-04-24,91,2.99054054054054,False
TXX5Q,E,2017-02-13,81,3.4964999999999997,True
TXQ0T,A,2015-01-05,20328,3.4520723664306896,False
TXX06,A,2015-05-18,1800,2.29219298245614,True
TXX06,B,2017-06-26,19,5.9875,False
TXQ0T,C,2016-01-18,16020,4.809957385221519,True
TXQQX,C,2016-04-25,17108,1.3380034316019336,True
TXX00,C,2017-10-02,17146,4.0894049935149175,True
TXX00,C,2015-09-28,13286,4.527366486068104,True
TXQTZ,B,2015-03-23,230,11.98203125,True
TXXX0,B,2016-01-18,41,5.491176470588241,False
TXXX0,C,2015-12-28,15392,4.274458113649682,True
TXQ0T,A,2016-03-14,22472,3.45841996997832,True
TXX00,C,2017-05-29,19752,4.075779484862176,True
TXQTZ,B,2016-12-19,151,12.990243902439001,False
TXQQX,C,2017-06-26,12146,1.3199846272098388,True
TXX00,E,2015-03-09,97,3.3540000000000028,True
TXQ0T,C,2017-02-20,16163,4.805242394504412,True
TXQTZ,A,2015-12-07,3885,8.982367837923391,False
TXQ0T,A,2016-09-26,17839,3.4447229791099,True
TXQTZ,B,2015-02-16,110,13.2595505617978,True
TXQT7,A,2015-01-26,3057,9.84239742558327,False
TXQT7,A,2015-03-16,1849,7.94947368421053,True
TXX00,B,2015-09-14,47,5.27179487179487,False
TXX06,C,2015-10-19,12718,4.517849217048636,True
TXQTZ,B,2015-03-30,193,12.950967741935502,True
TXX06,A,2017-11-27,2025,3.24656952034001,False
TXQTZ,B,2015-05-18,221,12.6657657657658,True
TXZ06,D,2018-02-26,15903,1.79445391169636,True
TXX00,D,2015-01-12,7050,3.5533380306499907,True
TXXX0,E,2018-01-08,114,3.231290322580644,False
